,index,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50
305,305,CHEMBL222556,intermediate_active,O=c1cc(-c2ccc(O)c(O)c2)oc2ccccc12,254.24099999999999,2.871200000000001,2.0,4.0,9480.0,5.023191662661934
306,306,CHEMBL2178109,intermediate_active,O=C(Nc1nc2ccccc2s1)c1ccc(Cl)cc1Cl,323.20400000000006,4.855400000000001,1.0,3.0,4670.0,5.330683119433888
307,307,CHEMBL2178105,intermediate_active,O=C(Nc1nc2ccccc2s1)c1cccc(C(Cl)(Cl)Cl)c1,371.67599999999993,5.375300000000001,1.0,3.0,1930.0,5.714442690992226
308,308,CHEMBL2178108,active,CC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,280.78000000000003,4.359540000000002,1.0,4.0,760.0,6.119186407719209
309,309,CHEMBL2178512,inactive,Cc1cc(NCc2ccccc2)n2nc(SCc3ccccc3)nc2n1,361.4740000000001,4.337120000000003,1.0,6.0,100000.0,4.0
310,310,CHEMBL2178511,inactive,Cc1cc(N)n2nc(SCc3ccc(Cl)c(Cl)c3)nc2n1,340.2390000000001,3.614020000000002,1.0,6.0,100000.0,4.0
311,311,CHEMBL2177862,inactive,Cc1cc(N)n2nc(SCc3ccccc3)nc2n1,271.34900000000005,2.30722,1.0,6.0,100000.0,4.0
312,312,CHEMBL2177861,inactive,CCc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,355.25000000000006,3.9914000000000014,1.0,6.0,100000.0,4.0
313,313,CHEMBL2177860,inactive,CCc1cc(O)n2nc(SCc3ccc(Cl)cc3)nc2n1,320.805,3.338000000000002,1.0,6.0,100000.0,4.0
314,314,CHEMBL2177859,inactive,Cc1cc(C)cc(CSc2nc3nc(C)cc(O)n3n2)c1,300.387,3.047460000000001,1.0,6.0,19000.0,4.721246399047171
315,315,CHEMBL2177858,inactive,Cc1cc(O)n2nc(SCc3cc(Cl)ccc3Cl)nc2n1,341.223,3.737420000000001,1.0,6.0,11000.0,4.958607314841775
316,316,CHEMBL2177857,intermediate_active,Cc1cc(O)n2nc(SCc3c(Cl)cccc3Cl)nc2n1,341.223,3.737420000000001,1.0,6.0,3500.0,5.455931955649724
317,317,CHEMBL2177856,intermediate_active,Cc1cc(O)n2nc(SCc3ccc(Cl)c(Cl)c3)nc2n1,341.223,3.737420000000001,1.0,6.0,1900.0,5.721246399047171
318,318,CHEMBL135703,inactive,Cc1cc(O)n2nc(SCc3ccccc3)nc2n1,272.333,2.4306199999999993,1.0,6.0,62000.0,4.207608310501746
319,319,CHEMBL2177855,inactive,Cc1cc(O)n2nc(SCc3ccccc3[N+](=O)[O-])nc2n1,317.3300000000001,2.33882,1.0,8.0,100000.0,4.0
320,320,CHEMBL2177854,inactive,COc1ccc(CSc2nc3nc(C)cc(O)n3n2)cc1,302.359,2.4392200000000006,1.0,7.0,21000.0,4.6777807052660805
321,321,CHEMBL2177853,inactive,Cc1cc(O)n2nc(SCc3ccc(Br)cc3)nc2n1,351.22900000000004,3.1931200000000013,1.0,6.0,33000.0,4.481486060122113
322,322,CHEMBL2178514,inactive,Cc1ccc(CSc2nc3nc(C)cc(O)n3n2)cc1,286.36,2.739040000000001,1.0,6.0,26000.0,4.585026652029182
323,323,CHEMBL2178513,intermediate_active,Cc1cc(O)n2nc(SCc3cccc(Cl)c3)nc2n1,306.778,3.0840200000000006,1.0,6.0,5600.0,5.251811972993799
324,324,CHEMBL1599552,inactive,Cc1cc(O)n2nc(SCc3ccccc3Cl)nc2n1,306.7780000000001,3.0840200000000006,1.0,6.0,28000.0,4.552841968657781
325,325,CHEMBL1704856,active,Cc1cc(O)n2nc(SCc3ccc(Cl)cc3)nc2n1,306.778,3.0840200000000015,1.0,6.0,1000.0,6.0
326,326,CHEMBL973,inactive,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,2.99948,2.0,3.0,190546.07,3.720000004094201
327,327,CHEMBL141195,inactive,N#C/C(C(=O)Nc1ccc(C#N)cc1)=C(/O)C1CC1,253.26099999999997,2.2424600000000003,2.0,4.0,707945.78,3.150000002689481
328,328,CHEMBL141732,inactive,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CC1,296.24800000000005,3.3895800000000014,2.0,3.0,1071519.31,2.9699999980697673
329,329,CHEMBL344556,inactive,N#C/C(C(=O)Nc1ccc([N+](=O)[O-])cc1)=C(/O)C1CC1,273.24800000000005,2.2789800000000007,2.0,5.0,537031.8,3.2699999970646445
330,330,CHEMBL141040,inactive,Cc1ccc(NC(=O)/C(C#N)=C(\O)C2CC2)cc1,242.278,2.6792000000000007,2.0,3.0,870963.59,3.0599999999781002
331,331,CHEMBL199574,inactive,O=C(Nc1ccccc1C(=O)O)c1ccc2cc(Br)ccc2c1,370.202,4.552800000000002,2.0,2.0,141253.75,3.8500000137195762
332,332,CHEMBL372561,inactive,CN(C(=O)c1ccc2cc(Br)ccc2c1)c1ccccc1C(=O)O,384.2290000000001,4.577100000000003,1.0,2.0,93325.43,4.030000000370884
333,333,CHEMBL370865,inactive,O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccccc2)cc1,317.344,4.304100000000002,2.0,2.0,154881.66,3.8100000053031366
334,334,CHEMBL199572,inactive,CN(C(=O)c1ccc(-c2ccccc2)cc1)c1ccccc1C(=O)O,331.3710000000001,4.328400000000004,1.0,2.0,42657.95,4.3700000191416315
335,335,CHEMBL2234192,active,O=C(Nc1ccc(Cl)cc1)Nc1cccc2cccnc12,297.74500000000006,4.532200000000002,2.0,2.0,549.54,6.260000690598032
336,336,CHEMBL2234191,active,COc1ccccc1NC(=O)Nc1cccc2ccccc12,292.338,4.492400000000003,2.0,2.0,251.19,6.599997654072044
337,337,CHEMBL1331783,active,O=C(Nc1ccccc1C(F)(F)F)Nc1cccc2ccccc12,330.309,5.502600000000003,2.0,1.0,199.53,6.699991797446187
338,338,CHEMBL2234190,active,Cc1cccc(NC(=O)c2cccc([N+](=O)[O-])c2C)c1,270.288,3.463940000000002,1.0,3.0,302.0,6.519993057042849
339,339,CHEMBL2234189,active,Cc1c(C(=O)Nc2ccc(Cl)c(Cl)c2)cccc1[N+](=O)[O-],325.15100000000007,4.462320000000003,1.0,3.0,251.19,6.599997654072044
340,340,CHEMBL2234188,active,Cc1c(C(=O)Nc2cccc3ccccc23)cccc1[N+](=O)[O-],306.3210000000001,4.308720000000003,1.0,3.0,100.0,7.0
341,341,CHEMBL2234187,active,Cc1c(C(=O)Nc2ccc(F)c(F)c2)cccc1[N+](=O)[O-],292.241,3.433720000000002,1.0,3.0,151.36,6.819988880942282
342,342,CHEMBL217893,active,Cc1c(C(=O)Nc2cc(Cl)cc(Cl)c2)cccc1[N+](=O)[O-],325.15100000000007,4.462320000000003,1.0,3.0,151.36,6.819988880942282
343,343,CHEMBL2234186,active,Cc1c(C(=O)Nc2ccc(F)c(Cl)c2)cccc1[N+](=O)[O-],308.696,3.9480200000000023,1.0,3.0,100.0,7.0
344,344,CHEMBL2234185,active,Cc1c(C(=O)Nc2cccc(Br)c2)cccc1[N+](=O)[O-],335.15700000000004,3.918020000000002,1.0,3.0,100.0,7.0
345,345,CHEMBL2234184,active,O=C(Nc1ccccc1F)c1ccc2ccccc2c1,265.287,4.231200000000002,1.0,1.0,251.19,6.599997654072044
346,346,CHEMBL2234183,active,Cc1ccc(NC(=O)c2ccc3ccccc3c2)c(Cl)c1,295.769,5.053920000000002,1.0,1.0,151.36,6.819988880942282
347,347,CHEMBL2234182,active,O=C(Nc1ccc(Cl)cc1Cl)c1ccc2ccccc2c1,316.187,5.398900000000003,1.0,1.0,100.0,7.0
348,348,CHEMBL475813,active,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,275.31500000000005,3.3295200000000014,1.0,5.0,31.0,7.508638306165727
349,349,CHEMBL2431502,active,CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)OCC1=O,315.24700000000007,2.4913000000000007,1.0,5.0,142.0,6.847711655616943
350,350,CHEMBL2431501,active,CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)OCC1=O,373.2990000000001,4.129900000000002,1.0,5.0,168.0,6.774690718274137
351,351,CHEMBL2431500,active,CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)OCC1=O,287.31500000000005,1.9612,1.0,5.0,65.0,7.187086643357144
352,352,CHEMBL2431499,active,CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)OCC1=O,301.34200000000004,2.3513,1.0,5.0,18.0,7.7447274948966935
353,353,CHEMBL2431498,active,CCOC(=O)C1=C(Nc2cnc3ccccc3c2)OCC1=O,298.2980000000001,2.0206999999999997,1.0,6.0,79.0,7.102372908709558
354,354,CHEMBL2431497,active,CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)OCC1=O,275.30400000000003,2.08934,1.0,5.0,698.0,6.156144577376839
355,355,CHEMBL2431496,active,CCOC(=O)C1=C(Nc2ccc3ccccc3c2)OCC1=O,297.3100000000001,2.625700000000001,1.0,5.0,6.0,8.221848749616356
356,356,CHEMBL2431495,inactive,O=C1CSC(Nc2ccc3ccccc3c2)=C1C(=O)NCC1CC1,338.43200000000013,3.3054000000000014,2.0,4.0,50000.0,4.301029995663981
357,357,CHEMBL2431494,inactive,O=C1CSC(Nc2ccc3ccccc3c2)=C1C(=O)NC1CC1,324.4050000000001,3.0578000000000003,2.0,4.0,13210.0,4.879097182385473
358,358,CHEMBL2431493,inactive,CCCCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,340.4480000000001,3.695500000000002,2.0,4.0,50000.0,4.301029995663981
359,359,CHEMBL2431492,inactive,CCCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,326.4210000000001,3.3054000000000014,2.0,4.0,50000.0,4.301029995663981
360,360,CHEMBL2431491,inactive,CCNC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,312.3940000000001,2.915300000000001,2.0,4.0,12061.0,4.9186166825377144
361,361,CHEMBL2431490,inactive,CCCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,341.4320000000001,4.122500000000002,1.0,5.0,35572.0,4.448891716356374
362,362,CHEMBL2431489,active,CCCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,327.4050000000001,3.732400000000002,1.0,5.0,951.0,6.021819483062586
363,363,CHEMBL2431488,active,COC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,299.3510000000001,2.9522000000000013,1.0,5.0,33.0,7.481486060122112
364,364,CHEMBL2431487,intermediate_active,Cc1ccc(NC2=C(C(=O)NCC3CC3)C(=O)CS2)cc1C,316.426,2.7690400000000013,2.0,4.0,3662.0,5.4362816600343224
365,365,CHEMBL2431486,inactive,Cc1ccc(NC2=C(C(=O)NC3CC3)C(=O)CS2)cc1C,302.399,2.521440000000001,2.0,4.0,19114.0,4.718648418327263
366,366,CHEMBL2431485,intermediate_active,CCCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,318.44200000000006,3.1591400000000016,2.0,4.0,5733.0,5.241618058225325
367,367,CHEMBL2431484,intermediate_active,CCCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,304.4150000000001,2.7690400000000013,2.0,4.0,4633.0,5.334137699796845
368,368,CHEMBL2431483,inactive,CCNC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,290.3880000000001,2.37894,2.0,4.0,39450.0,4.403952992454561
369,369,CHEMBL2431482,inactive,Cc1ccc(NC2=C(C(N)=O)C(=O)CS2)cc1C,262.334,1.7281399999999998,2.0,4.0,50000.0,4.301029995663981
370,370,CHEMBL2431481,intermediate_active,Cc1ccc(NC2=C(C(=O)OCC3CC3)C(=O)CS2)cc1C,317.40999999999997,3.1960400000000018,1.0,5.0,4159.0,5.3810110796350665
371,371,CHEMBL2431480,intermediate_active,CCCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,319.42600000000004,3.586140000000002,1.0,5.0,2350.0,5.628932137728264
372,372,CHEMBL2431523,intermediate_active,CCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,305.39900000000006,3.1960400000000018,1.0,5.0,4032.0,5.394479476562531
373,373,CHEMBL2431522,intermediate_active,COC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,277.345,2.41584,1.0,5.0,1486.0,5.827981190575444
374,374,CHEMBL2431521,intermediate_active,O=C(O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,285.32400000000007,2.8638000000000012,2.0,4.0,1238.0,5.907279355315901
375,375,CHEMBL2431520,inactive,Cc1ccc(NC2=C(C(=O)O)C(=O)CS2)cc1C,263.318,2.32744,2.0,4.0,50000.0,4.301029995663981
376,376,CHEMBL2431519,inactive,Cc1ccc(NC2=CC(=O)CS2)cc1C,219.309,2.8726400000000014,1.0,3.0,11441.0,4.941536014397749
377,377,CHEMBL2431518,active,CCOC(=O)C1=C(Nc2ccc3c(c2)c2ccccc2n3CC)SCC1=O,380.4690000000002,4.316900000000003,1.0,6.0,392.0,6.406713932979542
378,378,CHEMBL2431517,active,CCOC(=O)C1=C(Nc2ccc3cc4ccccc4cc3c2)SCC1=O,363.43800000000016,4.4955000000000025,1.0,5.0,197.0,6.705533773838407
379,379,CHEMBL2431516,active,CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)SCC1=O,303.38300000000004,2.6778000000000004,1.0,5.0,851.0,6.070070439915412
380,380,CHEMBL2431515,active,CCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,313.3780000000001,3.3423000000000016,1.0,5.0,20.0,7.698970004336019
381,381,CHEMBL2431514,active,CCOC(=O)C1=C(Nc2cnc3ccccc3c2)SCC1=O,314.3660000000001,2.737300000000001,1.0,6.0,351.0,6.454692883534176
382,382,CHEMBL2431513,active,CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)SCC1=O,317.41,3.0679000000000016,1.0,5.0,92.0,7.036212172654444
383,383,CHEMBL2431512,inactive,CCOC(=O)C1=C(Nc2ccc(Br)cc2C)SCC1=O,356.24100000000016,3.2600200000000017,1.0,5.0,50000.0,4.301029995663981
384,384,CHEMBL2431511,active,CCOC(=O)C1=C(Nc2ccc(C)c(F)c2)SCC1=O,295.3350000000001,2.6366200000000006,1.0,5.0,536.0,6.27083521030723
385,385,CHEMBL2431510,active,CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,291.37200000000007,2.8059400000000014,1.0,5.0,256.0,6.59176003468815
386,386,CHEMBL2431509,intermediate_active,CCOC(=O)C1=C(Nc2cc(Cl)cc(Cl)c2)SCC1=O,332.2080000000001,3.4959000000000016,1.0,5.0,1188.0,5.925183559354825
387,387,CHEMBL2431508,inactive,CCOC(=O)C1=C(Nc2cccc(C(F)(F)F)c2)SCC1=O,331.31500000000005,3.2079000000000013,1.0,5.0,50000.0,4.301029995663981
388,388,CHEMBL2431507,intermediate_active,CCOC(=O)C1=C(Nc2ccc(Br)c(C(F)(F)F)c2)SCC1=O,410.21100000000007,3.9704000000000015,1.0,5.0,1615.0,5.791827473332878
389,389,CHEMBL2431506,active,CCOC(=O)C1=C(Nc2ccc(Cl)c(C(F)(F)F)c2)SCC1=O,365.7600000000001,3.8613000000000017,1.0,5.0,751.0,6.124360062995832
390,390,CHEMBL2431505,active,CCOC(=O)C1=C(Nc2ccc(C(C)(C)C)cc2)SCC1=O,319.4260000000001,3.486600000000003,1.0,5.0,227.0,6.6439741428068775
391,391,CHEMBL2431504,active,CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)SCC1=O,389.3670000000001,4.846500000000002,1.0,5.0,559.0,6.252588192113577
392,392,CHEMBL2431503,active,CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)SCC1=O,331.31500000000005,3.2079000000000013,1.0,5.0,367.0,6.43533393574791
393,393,CHEMBL1334527,inactive,CCOC(=O)C1=C(Nc2ccccc2)SCC1=O,263.31800000000004,2.1891,1.0,5.0,50000.0,4.301029995663981
394,394,CHEMBL1732938,intermediate_active,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)SCC1=O,297.7630000000001,2.842500000000001,1.0,5.0,1113.0,5.953504835665291
395,395,CHEMBL3218512,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1O,317.38800000000003,3.9541000000000035,2.0,2.0,21200.0,4.673664139071248
396,396,CHEMBL3218515,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(Cl)c1O,351.8330000000001,4.6075000000000035,2.0,2.0,44100.0,4.355561410532162
397,397,CHEMBL3218516,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1O,351.8330000000001,4.6075000000000035,2.0,2.0,10300.0,4.987162775294828
398,398,CHEMBL3218517,intermediate_active,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)ccc1O,351.8330000000001,4.6075000000000035,2.0,2.0,9100.0,5.040958607678906
399,399,CHEMBL3218518,intermediate_active,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)cc(Cl)c1O,386.27800000000013,5.260900000000003,2.0,2.0,7000.0,5.154901959985743
400,400,CHEMBL3218519,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Br)ccc1O,396.28400000000005,4.716600000000004,2.0,2.0,10800.0,4.966576244513051
401,401,CHEMBL3217764,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(F)c1O,335.37800000000004,4.093200000000003,2.0,2.0,26100.0,4.583359492661719
402,402,CHEMBL3218520,intermediate_active,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(F)c(F)c1O,353.36800000000005,4.232300000000003,2.0,2.0,9900.0,5.00436480540245
403,403,CHEMBL3218521,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1c(O)cccc1F,335.37800000000004,4.093200000000003,2.0,2.0,125000.0,3.9030899869919438
404,404,CHEMBL3218522,inactive,Cc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,331.415,4.262520000000003,2.0,2.0,14400.0,4.841637507904751
405,405,CHEMBL3218523,inactive,COc1cccc(C(=O)NCC(c2ccccc2)c2ccccc2)c1O,347.41400000000004,3.962700000000003,2.0,3.0,500000.0,3.3010299956639813
406,406,CHEMBL3218524,inactive,COc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,347.41400000000004,3.9627000000000026,2.0,3.0,14000.0,4.853871964321762
407,407,CHEMBL3218525,inactive,COc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,347.41400000000004,3.9627000000000026,2.0,3.0,18100.0,4.7423214251308154
408,408,CHEMBL3218526,inactive,COc1cccc(O)c1C(=O)NCC(c1ccccc1)c1ccccc1,347.41400000000004,3.9627000000000026,2.0,3.0,125000.0,3.9030899869919438
409,409,CHEMBL3218527,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(CO)c1O,347.4140000000001,3.4464000000000032,3.0,3.0,100000.0,4.0
410,410,CHEMBL3218528,inactive,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(CO)cc1O,347.4140000000001,3.446400000000003,3.0,3.0,46200.0,4.335358024443875
411,411,CHEMBL3218529,intermediate_active,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(CO)ccc1O,347.4140000000001,3.446400000000003,3.0,3.0,8000.0,5.096910013008056
412,412,CHEMBL3218530,inactive,O=Cc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,345.398,3.766600000000002,2.0,3.0,16500.0,4.782516055786093
413,413,CHEMBL3289671,active,Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,393.266,4.585020000000002,1.0,5.0,20.0,7.698970004336019
414,414,CHEMBL3289672,active,Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(F)(F)F)nc2n1,397.229,4.492120000000001,1.0,5.0,22.0,7.657577319177793
415,415,CHEMBL1956290,active,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,361.24899999999997,4.213920000000002,1.0,5.0,35.0,7.455931955649724
416,416,CHEMBL3289670,active,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,375.276,4.445920000000002,1.0,5.0,35.0,7.455931955649724
417,417,CHEMBL1738786,active,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,357.286,4.306820000000002,1.0,5.0,46.0,7.337242168318426
418,418,CHEMBL492529,active,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1,293.252,3.195120000000001,1.0,5.0,270.0,6.568636235841013
419,419,CHEMBL973,intermediate_active,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,2.99948,2.0,3.0,3900.0,5.4089353929735005
420,420,CHEMBL2178108,active,CC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,280.78000000000003,4.359540000000002,1.0,4.0,630.0,6.200659450546418
421,421,CHEMBL1235108,inactive,CC(=O)c1sc(Nc2ccccc2)nc1C,232.30800000000002,3.3977200000000005,1.0,4.0,10000.0,5.0
422,422,CHEMBL3410570,inactive,CC(=O)c1sc(Nc2ccc(Br)cc2)nc1C,311.20400000000006,4.160220000000002,1.0,4.0,10000.0,5.0
423,423,CHEMBL3410571,inactive,CC(=O)c1sc(Nc2ccc(C(C)(C)C)cc2)nc1C,288.41600000000005,4.6952200000000035,1.0,4.0,10000.0,5.0
424,424,CHEMBL3410572,intermediate_active,CC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C,260.362,4.014560000000003,1.0,4.0,1489.0,5.827105302247824
425,425,CHEMBL3410573,inactive,CC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C,264.325,3.845240000000002,1.0,4.0,10000.0,5.0
426,426,CHEMBL3410574,intermediate_active,CC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1C,334.75000000000006,5.0699200000000015,1.0,4.0,4265.0,5.370080964496458
427,427,CHEMBL3410575,inactive,CC(=O)c1sc(Nc2ccc(Br)c(C(F)(F)F)c2)nc1C,379.2010000000001,5.179020000000001,1.0,4.0,10000.0,5.0
428,428,CHEMBL3410576,active,CC(=O)c1sc(Nc2ccc3ccccc3c2)nc1C,282.36800000000005,4.550920000000002,1.0,4.0,871.0,6.059981844992337
429,429,CHEMBL3410577,inactive,CC(=O)c1sc(Nc2ccc3cc4ccccc4cc3c2)nc1C,332.4280000000001,5.704120000000003,1.0,4.0,10000.0,5.0
430,430,CHEMBL1460972,intermediate_active,CCOC(=O)c1sc(Nc2ccc(Br)cc2)nc1C,341.2300000000001,4.134320000000002,1.0,5.0,2452.0,5.610479534153622
431,431,CHEMBL3410578,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C,290.38800000000003,3.988660000000003,1.0,5.0,10000.0,5.0
432,432,CHEMBL3410579,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C,294.35100000000006,3.819340000000002,1.0,5.0,10000.0,5.0
433,433,CHEMBL3410580,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,310.8060000000001,4.333640000000003,1.0,5.0,10000.0,5.0
434,434,CHEMBL3410581,inactive,CCOC(=O)c1sc(Nc2ccc3ccccc3c2)nc1C,312.3940000000001,4.525020000000003,1.0,5.0,10000.0,5.0
435,435,CHEMBL3410582,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1N,291.37600000000003,3.2624400000000007,2.0,6.0,10000.0,5.0
436,436,CHEMBL3410583,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1N,365.76400000000007,4.317800000000002,2.0,6.0,10000.0,5.0
437,437,CHEMBL3410584,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)C1CC1,359.45100000000014,4.028740000000003,2.0,6.0,10000.0,5.0
438,438,CHEMBL3410585,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)C1CC1,433.83900000000017,5.084100000000002,2.0,6.0,10000.0,5.0
439,439,CHEMBL3410586,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)c1ccccc1,395.4840000000001,4.932540000000004,2.0,6.0,10000.0,5.0
440,440,CHEMBL3410587,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)c1ccccc1,469.8720000000001,5.987900000000003,2.0,6.0,10000.0,5.0
441,441,CHEMBL3410588,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C1CC1,316.4260000000001,4.557640000000004,1.0,5.0,10000.0,5.0
442,442,CHEMBL3410589,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C1CC1,320.3890000000001,4.388320000000003,1.0,5.0,10000.0,5.0
443,443,CHEMBL3410590,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C1CC1,336.84400000000016,4.902620000000003,1.0,5.0,10000.0,5.0
444,444,CHEMBL3410591,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C(C)(C)C,332.4690000000001,4.977740000000004,1.0,5.0,10000.0,5.0
445,445,CHEMBL3410592,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C(C)(C)C,336.43200000000013,4.8084200000000035,1.0,5.0,10000.0,5.0
446,446,CHEMBL3410593,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C(C)(C)C,352.88700000000017,5.322720000000004,1.0,5.0,10000.0,5.0
447,447,CHEMBL3410594,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1-c1ccccc1,352.45900000000006,5.347240000000005,1.0,5.0,10000.0,5.0
448,448,CHEMBL3410595,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1-c1ccccc1,356.4220000000001,5.177920000000004,1.0,5.0,10000.0,5.0
449,449,CHEMBL3410596,inactive,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1-c1ccccc1,372.8770000000001,5.692220000000004,1.0,5.0,10000.0,5.0
450,450,CHEMBL3410597,inactive,CCOC(=O)c1sc(Nc2ccccc2)nc1-c1ccccc1,324.4050000000001,4.730400000000003,1.0,5.0,10000.0,5.0
451,451,CHEMBL3410598,inactive,CCOC(=O)c1sc(Nc2ccc(OC)cc2)nc1-c1ccccc1,354.4310000000001,4.739000000000003,1.0,6.0,10000.0,5.0
452,452,CHEMBL3410599,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)cc2)nc1-c1ccccc1,358.8500000000001,5.383800000000004,1.0,5.0,10000.0,5.0
453,453,CHEMBL3410600,inactive,CCOC(=O)c1sc(Nc2ccc(C(F)(F)F)cc2)nc1-c1ccccc1,392.4020000000001,5.749200000000004,1.0,5.0,10000.0,5.0
454,454,CHEMBL3410601,inactive,CCOC(=O)c1sc(Nc2ccc(C(C)(C)C)cc2)nc1-c1ccccc1,380.5130000000001,6.027900000000005,1.0,5.0,10000.0,5.0
455,455,CHEMBL3410602,inactive,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1-c1ccccc1,426.8470000000001,6.402600000000004,1.0,5.0,10000.0,5.0
456,456,CHEMBL3410603,inactive,CCOC(=O)c1sc(Nc2ccc(Br)c(C(F)(F)F)c2)nc1-c1ccccc1,471.2980000000001,6.511700000000004,1.0,5.0,10000.0,5.0
